GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(mph),Throttle Position(%),Trip Distance(miles),Miles Per Gallon (diesel support in pro version)(mpg)
Thu Dec 03 14:18:28 EST 2015,03-Dec-2015 14:18:28.055,-75.70273309,39.5185767,8.0,4.0,-7.599999904632568,127.7,-0.076614454,3.6391866,9.078813,0.01607728,2328.75,18.019765079021454,27.05882453918457,0.1290281056587652,7.639462947845459
Thu Dec 03 14:18:28 EST 2015,03-Dec-2015 14:18:28.555,-75.70273309,39.5185767,8.0,4.0,-7.599999904632568,127.7,-0.30645782,3.371036,9.921572,0.08761364,2370.25,19.883878707885742,26.666667938232422,0.1290281056587652,8.392425537109375
Thu Dec 03 14:18:29 EST 2015,03-Dec-2015 14:18:29.056,-75.70265165,39.51851762,9.25,3.0,-8.100000381469727,133.1,-0.19153613,3.4093432,9.615114,0.059108675,2435.75,19.883878707885742,26.27450942993164,0.13499030546824908,8.624752044677734
Thu Dec 03 14:18:29 EST 2015,03-Dec-2015 14:18:29.554,-75.70265165,39.51851762,9.25,3.0,-8.100000381469727,133.1,0.11492168,3.6008794,10.381259,0.13914615,2497.5,21.74799233675003,26.27450942993164,0.13499030546824908,9.894858360290527
Thu Dec 03 14:18:30 EST 2015,03-Dec-2015 14:18:30.057,-75.70256334,39.51845146,10.25,3.0,-8.899999618530273,133.4,0.38307226,3.1794999,11.147403,0.20129353,2303.0,22.99073475599289,25.882352828979492,0.1415551649992839,10.506248474121094
Thu Dec 03 14:18:30 EST 2015,03-Dec-2015 14:18:30.554,-75.70256334,39.51845146,10.25,3.0,-8.899999618530273,133.4,-0.19153613,2.2984335,9.615114,0.026937425,2110.0,24.23347717523575,26.27450942993164,0.1415551649992839,12.030645370483398
Thu Dec 03 14:18:31 EST 2015,03-Dec-2015 14:18:31.054,-75.7024636,39.51838591,11.0,3.0,-9.399999618530273,132.7,-0.5746084,2.6048915,9.232041,-0.0014185905,2173.25,24.23347717523575,26.666667938232422,0.14854455667500144,11.425642013549805
Thu Dec 03 14:18:31 EST 2015,03-Dec-2015 14:18:31.554,-75.7024636,39.51838591,11.0,3.0,-9.399999618530273,132.7,0.2681506,2.4516625,9.653421,0.034646094,2144.5,25.476219594478607,23.52941131591797,0.14854455667500144,13.98276138305664
Thu Dec 03 14:18:32 EST 2015,03-Dec-2015 14:18:32.055,-75.70236206,39.518309,11.75,3.0,-9.800000190734863,133.1,0.038307227,2.9496565,9.461885,0.02930218,1983.5,25.476219594478607,23.92156982421875,0.15613325625904473,15.353041648864746
Thu Dec 03 14:18:32 EST 2015,03-Dec-2015 14:18:32.554,-75.70236206,39.518309,11.75,3.0,-9.800000190734863,133.1,0.22984336,3.2561142,8.848969,-0.019549727,2045.25,27.961704432964325,24.705883026123047,0.15613325625904473,15.365279197692871
Thu Dec 03 14:18:33 EST 2015,03-Dec-2015 14:18:33.054,-75.70225604,39.51822964,12.5,3.0,-10.5,132.8,0.30645782,3.4093432,10.802638,0.1741491,2085.0,27.961704432964325,24.3137264251709,0.16401140621113441,16.486085891723633
Thu Dec 03 14:18:33 EST 2015,03-Dec-2015 14:18:33.554,-75.70225604,39.51822964,12.5,3.0,-10.5,132.8,0.15322891,3.1028855,9.461885,0.03417307,2017.0,27.961704432964325,23.13725471496582,0.16401140621113441,18.018596649169922
Thu Dec 03 14:18:34 EST 2015,03-Dec-2015 14:18:34.054,-75.70214634,39.5181515,12.75,3.0,-11.800000190734863,132.6,0.7661445,2.4899697,9.040505,-0.021939635,2026.5,29.204446852207184,23.13725471496582,0.17197490703148333,18.069496154785156
Thu Dec 03 14:18:34 EST 2015,03-Dec-2015 14:18:34.556,-75.70214634,39.5181515,12.75,3.0,-11.800000190734863,132.6,0.34476504,3.1411927,9.844957,0.07299465,2055.25,29.204446852207184,23.52941131591797,0.17197490703148333,18.24384117126465
Thu Dec 03 14:18:35 EST 2015,03-Dec-2015 14:18:35.054,-75.70203512,39.51806816,13.25,3.0,-12.399999618530273,133.2,0.30645782,2.873042,8.810662,-0.035808682,2137.5,29.204446852207184,25.098039627075195,0.18024368211159647,15.372513771057129
Thu Dec 03 14:18:35 EST 2015,03-Dec-2015 14:18:35.554,-75.70203512,39.51806816,13.25,3.0,-12.399999618530273,133.2,-0.038307227,3.217807,9.500193,0.041469276,2189.0,29.204446852207184,25.098039627075195,0.18024368211159647,14.735100746154785
Thu Dec 03 14:18:36 EST 2015,03-Dec-2015 14:18:36.054,-75.70191858,39.51798567,13.5,3.0,-13.199999809265137,133.2,0.038307227,3.217807,9.155427,0.008247077,2178.75,29.204446852207184,23.13725471496582,0.1886793811939853,17.892059326171875
Thu Dec 03 14:18:36 EST 2015,03-Dec-2015 14:18:36.553,-75.70191858,39.51798567,13.5,3.0,-13.199999809265137,133.2,0.7278373,3.6774938,8.810662,-0.0049506426,2128.75,30.447189271450043,23.52941131591797,0.1886793811939853,18.504751205444336
Thu Dec 03 14:18:37 EST 2015,03-Dec-2015 14:18:37.054,-75.701799,39.51790342,14.0,3.0,-13.5,133.2,-0.076614454,3.0262709,9.002198,-0.012848556,2171.0,31.6899316906929,23.52941131591797,0.19722469012432953,19.067548751831055
Thu Dec 03 14:18:37 EST 2015,03-Dec-2015 14:18:37.554,-75.701799,39.51790342,14.0,3.0,-13.5,133.2,0.5363012,2.9496565,8.389283,-0.0728572,2173.25,31.6899316906929,23.13725471496582,0.19722469012432953,19.828998565673828
Thu Dec 03 14:18:38 EST 2015,03-Dec-2015 14:18:38.054,-75.70167536,39.51781753,14.5,3.0,-14.100000381469727,133.2,1.1109096,3.5242648,10.611102,0.1643725,2101.5,31.6899316906929,21.568628311157227,0.20609906933650635,27.23321533203125
Thu Dec 03 14:18:38 EST 2015,03-Dec-2015 14:18:38.554,-75.70167536,39.51781753,14.5,3.0,-14.100000381469727,133.2,1.4173675,3.6008794,9.346964,0.050230563,2096.0,32.93267410993576,21.568628311157227,0.20609906933650635,28.216386795043945
Thu Dec 03 14:18:39 EST 2015,03-Dec-2015 14:18:39.054,-75.70154869,39.51772424,14.75,3.0,-14.5,133.3,0.80445176,3.0262709,8.887277,-0.020470083,2139.0,32.31130290031433,23.52941131591797,0.21543881355613692,18.760478973388672
Thu Dec 03 14:18:39 EST 2015,03-Dec-2015 14:18:39.554,-75.70154869,39.51772424,14.75,3.0,-14.5,133.3,-0.15322891,3.064578,10.228029,0.10751933,2234.25,32.31130290031433,23.52941131591797,0.21543881355613692,18.836973190307617
Thu Dec 03 14:18:40 EST 2015,03-Dec-2015 14:18:40.054,-75.7014191,39.51763392,15.0,3.0,-14.899999618530273,133.8,0.9576807,3.4093432,10.0748005,0.10758942,2226.5,33.55404531955719,23.13725471496582,0.22475394694827422,21.477115631103516
Thu Dec 03 14:18:40 EST 2015,03-Dec-2015 14:18:40.554,-75.7014191,39.51763392,15.0,3.0,-14.899999618530273,133.8,1.340753,3.4476504,8.925584,0.0038906932,2219.5,33.55404531955719,23.13725471496582,0.22475394694827422,21.322004318237305
Thu Dec 03 14:18:41 EST 2015,03-Dec-2015 14:18:41.054,-75.7012888,39.51753592,15.25,3.0,-15.199999809265137,134.3,0.2681506,3.2944214,9.346964,0.029619157,2249.0,33.55404531955719,23.13725471496582,0.23445870547995895,21.477115631103516
Thu Dec 03 14:18:41 EST 2015,03-Dec-2015 14:18:41.554,-75.7012888,39.51753592,15.25,3.0,-15.199999809265137,134.3,0.9576807,2.9879637,9.768343,0.064861596,2258.5,34.79678773880005,23.13725471496582,0.23445870547995895,20.83583641052246
Thu Dec 03 14:18:42 EST 2015,03-Dec-2015 14:18:42.053,-75.70116331,39.51743378,15.5,3.0,-16.299999237060547,135.0,-0.15322891,2.528277,10.0748005,0.077952445,2311.5,34.17541652917862,24.3137264251709,0.24418563042286223,17.412179946899414
Thu Dec 03 14:18:42 EST 2015,03-Dec-2015 14:18:42.554,-75.70116331,39.51743378,15.5,3.0,-16.299999237060547,135.0,0.9576807,3.2561142,9.423578,0.040014207,2343.75,34.17541652917862,23.92156982421875,0.24418563042286223,18.097381591796875
Thu Dec 03 14:18:43 EST 2015,03-Dec-2015 14:18:43.054,-75.70103362,39.51733444,15.75,3.0,-16.5,135.0,-1.1109096,3.1411927,10.0748005,0.10069698,2357.75,35.41815894842148,23.92156982421875,0.25393181440308155,19.6468505859375
Thu Dec 03 14:18:43 EST 2015,03-Dec-2015 14:18:43.554,-75.70103362,39.51733444,15.75,3.0,-16.5,135.0,-0.30645782,1.8004397,9.385271,-0.0063498616,2362.5,35.41815894842148,23.92156982421875,0.25393181440308155,21.28839111328125
Thu Dec 03 14:18:44 EST 2015,03-Dec-2015 14:18:44.054,-75.70089422,39.51723155,16.25,3.0,-17.0,134.1,-0.038307227,2.873042,9.385271,0.019535244,2321.75,36.66090136766434,22.352941513061523,0.26422089953425676,25.647266387939453
Thu Dec 03 14:18:44 EST 2015,03-Dec-2015 14:18:44.554,-75.70089422,39.51723155,16.25,3.0,-17.0,134.1,0.22984336,2.2218192,8.925584,-0.043096423,2322.5,36.03953015804291,22.745098114013672,0.26422089953425676,24.00847053527832
Thu Dec 03 14:18:45 EST 2015,03-Dec-2015 14:18:45.054,-75.70075204,39.51713357,16.5,3.0,-17.399999618530273,132.1,0.80445176,3.4476504,9.423578,0.04516107,2330.25,36.03953015804291,22.745098114013672,0.27438978234695277,24.00847053527832
Thu Dec 03 14:18:45 EST 2015,03-Dec-2015 14:18:45.554,-75.70075204,39.51713357,16.5,3.0,-17.399999618530273,132.1,0.91937345,2.834735,9.078813,-0.006952405,2292.75,36.03953015804291,21.176471710205078,0.27438978234695277,31.300336837768555
Thu Dec 03 14:18:46 EST 2015,03-Dec-2015 14:18:46.054,-75.70060377,39.51703494,16.75,4.0,-17.799999237060547,130.9,0.19153613,2.0685902,9.691729,0.029385269,2223.25,36.03953015804291,19.215686798095703,0.2848331990329278,46.0587043762207
Thu Dec 03 14:18:46 EST 2015,03-Dec-2015 14:18:46.554,-75.70060377,39.51703494,16.75,4.0,-17.799999237060547,130.9,0.61291564,1.5705963,9.500193,0.002550602,2125.75,37.28227257728577,18.431373596191406,0.2848331990329278,73.27149200439453
Thu Dec 03 14:18:47 EST 2015,03-Dec-2015 14:18:47.055,-75.70045037,39.51694667,16.5,4.0,-18.100000381469727,128.4,1.4173675,2.528277,10.228029,0.1026687,1940.5,36.66090136766434,18.431373596191406,0.29504437765449865,72.42362213134766
Thu Dec 03 14:18:47 EST 2015,03-Dec-2015 14:18:47.554,-75.70045037,39.51694667,16.5,4.0,-18.100000381469727,128.4,0.61291564,3.4476504,9.232041,0.025506675,1675.75,36.03953015804291,18.431373596191406,0.29504437765449865,71.68081665039063
Thu Dec 03 14:18:48 EST 2015,03-Dec-2015 14:18:48.055,-75.70029494,39.51686408,16.5,4.0,-18.200000762939453,125.1,1.532289,1.9153614,9.5385,0.022958338,2084.25,35.41815894842148,20.0,0.30511607640196914,54.24018478393555
Thu Dec 03 14:18:48 EST 2015,03-Dec-2015 14:18:48.554,-75.70029494,39.51686408,16.5,4.0,-18.200000762939453,125.1,0.9959879,1.685518,9.691729,0.026899636,2160.75,34.79678773880005,19.60784339904785,0.30511607640196914,41.15933609008789
Thu Dec 03 14:18:49 EST 2015,03-Dec-2015 14:18:49.054,-75.70014335,39.51678576,16.0,4.0,-18.600000381469727,124.2,1.3790601,2.2984335,9.193734,-0.0048022866,2047.5,34.79678773880005,18.431373596191406,0.31485277900997133,58.1887092590332
Thu Dec 03 14:18:49 EST 2015,03-Dec-2015 14:18:49.554,-75.70014335,39.51678576,16.0,4.0,-18.600000381469727,124.2,1.4173675,2.834735,9.423578,0.03248185,1985.75,34.79678773880005,18.431373596191406,0.31485277900997133,70.19590759277344
Thu Dec 03 14:18:50 EST 2015,03-Dec-2015 14:18:50.054,-75.69999026,39.51671258,15.75,3.0,-18.899999618530273,123.7,1.340753,2.719813,9.730036,0.05789846,1814.75,34.17541652917862,18.431373596191406,0.3244653719371158,69.18644714355469
Thu Dec 03 14:18:50 EST 2015,03-Dec-2015 14:18:50.555,-75.69999026,39.51671258,15.75,3.0,-18.899999618530273,123.7,1.4173675,2.719813,9.155427,0.0032479763,1523.25,33.55404531955719,18.431373596191406,0.3244653719371158,67.56973266601563
Thu Dec 03 14:18:51 EST 2015,03-Dec-2015 14:18:51.054,-75.69983873,39.51663818,15.5,4.0,-19.200000762939453,123.5,1.4173675,3.9456444,10.802638,0.20020968,1482.75,33.55404531955719,18.039215087890625,0.3340519651638836,67.21472930908203
Thu Dec 03 14:18:51 EST 2015,03-Dec-2015 14:18:51.554,-75.69983873,39.51663818,15.5,4.0,-19.200000762939453,123.5,0.61291564,2.9496565,7.967903,-0.11265874,1817.0,32.93267410993576,18.039215087890625,0.3340519651638836,87.80623626708984
Thu Dec 03 14:18:52 EST 2015,03-Dec-2015 14:18:52.053,-75.69969999,39.516565,15.0,4.0,-19.700000762939453,124.6,1.1492168,3.064578,9.270349,0.021156847,1667.0,32.93267410993576,18.039215087890625,0.3430211210616214,88.01138305664063
Thu Dec 03 14:18:52 EST 2015,03-Dec-2015 14:18:52.554,-75.69969999,39.516565,15.0,4.0,-19.700000762939453,124.6,0.5746084,2.4133554,9.385271,0.008563042,1352.25,32.31130290031433,18.039215087890625,0.3430211210616214,80.87120819091797
Thu Dec 03 14:18:53 EST 2015,03-Dec-2015 14:18:53.054,-75.69956158,39.51649796,14.5,3.0,-19.0,123.9,0.38307226,1.3024458,9.844957,0.032060444,1232.0,31.6899316906929,18.039215087890625,0.3517439094281549,82.56813049316406
Thu Dec 03 14:18:53 EST 2015,03-Dec-2015 14:18:53.554,-75.69956158,39.51649796,14.5,3.0,-19.0,123.9,1.4556746,1.6089035,10.381259,0.100097716,1241.25,31.6899316906929,18.039215087890625,0.3517439094281549,83.51937103271484
Thu Dec 03 14:18:54 EST 2015,03-Dec-2015 14:18:54.054,-75.69942527,39.51643308,14.25,3.0,-19.0,122.5,0.6512229,1.1492168,9.844957,0.03155607,1210.0,31.068560481071472,18.039215087890625,0.3602928109096908,83.02960968017578
Thu Dec 03 14:18:54 EST 2015,03-Dec-2015 14:18:54.554,-75.69942527,39.51643308,14.25,3.0,-19.0,122.5,1.1109096,1.1109096,9.346964,-0.01483506,1199.0,30.447189271450043,18.039215087890625,0.3602928109096908,81.17935180664063
Thu Dec 03 14:18:55 EST 2015,03-Dec-2015 14:18:55.054,-75.69929246,39.51637762,13.5,3.0,-18.899999618530273,118.3,0.91937345,1.4173675,10.151415,0.068035066,1178.0,29.204446852207184,18.039215087890625,0.3683550513328946,79.52262878417969
Thu Dec 03 14:18:55 EST 2015,03-Dec-2015 14:18:55.554,-75.69929246,39.51637762,13.5,3.0,-18.899999618530273,118.3,1.532289,0.8810662,9.615114,0.0155572295,1162.5,29.204446852207184,18.039215087890625,0.3683550513328946,77.50457763671875
Thu Dec 03 14:18:56 EST 2015,03-Dec-2015 14:18:56.054,-75.69915659,39.51632287,13.0,4.0,-19.0,116.4,1.7238252,1.685518,9.193734,-0.012132227,1127.25,28.583075642585754,18.039215087890625,0.37653884591085074,75.85554504394531
Thu Dec 03 14:18:56 EST 2015,03-Dec-2015 14:18:56.554,-75.69915659,39.51632287,13.0,4.0,-19.0,116.4,2.6431987,2.566584,10.840945,0.18616492,1060.75,27.340333223342896,17.647058486938477,0.37653884591085074,72.38951873779297
Thu Dec 03 14:18:57 EST 2015,03-Dec-2015 14:18:57.054,-75.69903175,39.51629206,11.75,4.0,-19.399999618530273,110.8,3.9456444,2.2601264,9.346964,0.07856423,1077.25,24.23347717523575,18.039215087890625,0.38353995041455136,68.78065490722656
Thu Dec 03 14:18:57 EST 2015,03-Dec-2015 14:18:57.554,-75.69903175,39.51629206,11.75,4.0,-19.399999618530273,110.8,4.9416323,2.6431987,9.461885,0.13999659,1123.25,22.36936354637146,18.039215087890625,0.38353995041455136,58.9548454284668
Thu Dec 03 14:18:58 EST 2015,03-Dec-2015 14:18:58.055,-75.69892404,39.51627307,9.75,3.0,-19.200000762939453,105.2,4.6351743,2.030283,9.615114,0.1265859,997.5,19.262507498264313,17.647058486938477,0.3894425120224234,50.188472747802734
Thu Dec 03 14:18:58 EST 2015,03-Dec-2015 14:18:58.554,-75.69892404,39.51627307,9.75,3.0,-19.200000762939453,105.2,3.9073372,2.030283,9.346964,0.07223481,856.25,16.155651450157166,17.647058486938477,0.3894425120224234,42.77562713623047
Thu Dec 03 14:18:59 EST 2015,03-Dec-2015 14:18:59.054,-75.69884034,39.51624809,8.0,4.0,-18.799999237060547,107.9,3.5242648,1.8004397,9.844957,0.10061234,848.25,12.427424192428589,17.647058486938477,0.3942354567880102,33.21184158325195
Thu Dec 03 14:18:59 EST 2015,03-Dec-2015 14:18:59.554,-75.69884034,39.51624809,8.0,4.0,-18.799999237060547,107.9,0.9959879,3.7924154,9.346964,0.052239597,900.0,9.320568144321442,17.647058486938477,0.3942354567880102,24.90888023376465
Thu Dec 03 14:19:00 EST 2015,03-Dec-2015 14:19:00.054,-75.69883785,39.51623976,2.75,4.0,-18.700000762939453,116.1,0.30645782,4.1371803,9.155427,0.043614447,1271.75,6.835083305835724,23.52941131591797,0.39482533887903415,5.32928991317749
Thu Dec 03 14:19:00 EST 2015,03-Dec-2015 14:19:00.554,-75.69883785,39.51623976,2.75,4.0,-18.700000762939453,116.1,-1.340753,4.9416323,9.653421,0.13289398,1905.25,5.592340886592865,25.490196228027344,0.39482533887903415,3.2702460289001465
Thu Dec 03 14:19:01 EST 2015,03-Dec-2015 14:19:01.054,-75.69882498,39.51623057,2.0,3.0,-18.899999618530273,135.0,-0.4213795,6.205771,8.695741,0.10884243,2106.25,5.592340886592865,27.05882453918457,0.39576069847021955,2.572014808654785
Thu Dec 03 14:19:01 EST 2015,03-Dec-2015 14:19:01.555,-75.69882498,39.51623057,2.0,3.0,-18.899999618530273,135.0,0.076614454,5.363012,8.504205,0.04390472,2334.25,6.835083305835724,27.45098114013672,0.39576069847021955,2.909590005874634
Thu Dec 03 14:19:02 EST 2015,03-Dec-2015 14:19:02.057,-75.69880598,39.51620067,3.5,3.0,-19.399999618530273,153.6,-1.2641385,5.209783,9.653421,0.14459842,2517.75,8.699196934700012,27.45098114013672,0.398059746049821,3.4193365573883057
Thu Dec 03 14:19:02 EST 2015,03-Dec-2015 14:19:02.554,-75.69880598,39.51620067,3.5,3.0,-19.399999618530273,153.6,-0.61291564,4.175488,8.197746,-0.041115046,2736.5,11.18468177318573,29.411766052246094,0.398059746049821,4.160390853881836
Thu Dec 03 14:19:03 EST 2015,03-Dec-2015 14:19:03.055,-75.69879731,39.51615521,4.75,4.0,-19.5,171.8,-0.9576807,3.6391866,9.576807,0.06788975,2342.0,12.427424192428589,30.980392456054688,0.4012299687750911,4.345664978027344
Thu Dec 03 14:19:03 EST 2015,03-Dec-2015 14:19:03.554,-75.69879731,39.51615521,4.75,4.0,-19.5,171.8,-1.9153614,2.566584,10.266336,0.115252554,2442.75,14.291537821292877,35.686275482177734,0.4012299687750911,4.5687174797058105
Thu Dec 03 14:19:04 EST 2015,03-Dec-2015 14:19:04.054,-75.6988189,39.51609121,6.75,4.0,-19.399999618530273,191.7,-2.1452048,2.2218192,8.848969,-0.025603414,2475.0,16.155651450157166,36.86274719238281,0.4057934347037353,5.04341459274292
Thu Dec 03 14:19:04 EST 2015,03-Dec-2015 14:19:04.554,-75.6988189,39.51609121,6.75,4.0,-19.399999618530273,191.7,-1.2641385,3.4476504,9.11712,0.020921052,2576.5,18.019765079021454,36.86274719238281,0.4057934347037353,5.663992881774902
Thu Dec 03 14:19:05 EST 2015,03-Dec-2015 14:19:05.055,-75.6988458,39.51600551,9.0,4.0,-19.200000762939453,194.1,-1.1875241,3.064578,10.228029,0.11411828,2632.75,21.1266211271286,36.86274719238281,0.4118779201410234,6.391149997711182
Thu Dec 03 14:19:05 EST 2015,03-Dec-2015 14:19:05.554,-75.6988458,39.51600551,9.0,4.0,-19.200000762939453,194.1,-0.80445176,2.9113493,9.232041,0.009171486,2717.0,23.61210596561432,37.64706039428711,0.4118779201410234,6.88800573348999
Thu Dec 03 14:19:06 EST 2015,03-Dec-2015 14:19:06.056,-75.69887334,39.51592253,9.5,4.0,-19.100000381469727,194.7,-1.3024458,2.7581203,9.461885,0.21903592,2812.5,24.854848384857178,37.64706039428711,0.4177886668397548,7.139462471008301
Thu Dec 03 14:19:06 EST 2015,03-Dec-2015 14:19:06.554,-75.69887334,39.51592253,9.5,4.0,-19.100000381469727,194.7,-0.6895301,3.064578,8.465898,-0.060524225,2902.25,26.097590804100037,35.29411697387695,0.4177886668397548,7.555253505706787
Thu Dec 03 14:19:07 EST 2015,03-Dec-2015 14:19:07.054,-75.69890733,39.51583014,10.25,4.0,-19.0,196.2,-1.2258313,3.1028855,8.542512,-0.04614973,3085.75,27.340333223342896,35.686275482177734,0.4244161830561346,7.303193092346191
Thu Dec 03 14:19:07 EST 2015,03-Dec-2015 14:19:07.554,-75.69890733,39.51583014,10.25,4.0,-19.0,196.2,-0.7278373,3.371036,10.266336,0.122986734,3196.75,28.583075642585754,35.29411697387695,0.4244161830561346,7.455813407897949
Thu Dec 03 14:19:08 EST 2015,03-Dec-2015 14:19:08.054,-75.69894256,39.51574336,10.0,5.0,-18.5,198.4,0.19153613,2.873042,8.082825,-0.106342435,3285.75,30.447189271450043,32.94117736816406,0.43069196258522524,8.0559663772583
Thu Dec 03 14:19:08 EST 2015,03-Dec-2015 14:19:08.554,-75.69894256,39.51574336,10.0,5.0,-18.5,198.4,-0.91937345,2.4133554,9.078813,-0.018820524,2575.0,32.31130290031433,32.54901885986328,0.43069196258522524,10.681544303894043
Thu Dec 03 14:19:09 EST 2015,03-Dec-2015 14:19:09.054,-75.69898476,39.51563096,10.75,5.0,-17.799999237060547,199.9,0.076614454,3.6774938,9.730036,0.07935542,2540.5,33.55404531955719,35.29411697387695,0.4387674250782787,10.684747695922852
Thu Dec 03 14:19:09 EST 2015,03-Dec-2015 14:19:09.555,-75.69898476,39.51563096,10.75,5.0,-17.799999237060547,199.9,-0.30645782,2.7964275,8.465898,-0.07161558,2623.25,34.79678773880005,37.64706039428711,0.4387674250782787,10.644845008850098
Thu Dec 03 14:19:10 EST 2015,03-Dec-2015 14:19:10.054,-75.69903356,39.51540966,15.5,4.0,-18.399999618530273,193.5,0.076614454,3.3327289,9.615114,0.056370914,2647.5,34.79678773880005,37.64706039428711,0.4542555428878323,10.627791404724121
Thu Dec 03 14:19:10 EST 2015,03-Dec-2015 14:19:10.554,-75.69903356,39.51540966,15.5,4.0,-18.399999618530273,193.5,-0.61291564,3.5625722,9.653421,0.06977075,2670.25,36.03953015804291,35.686275482177734,0.4542555428878323,11.20482349395752
Thu Dec 03 14:19:11 EST 2015,03-Dec-2015 14:19:11.054,-75.69908438,39.51526096,16.5,4.0,-18.399999618530273,194.4,-1.0726024,3.1028855,9.346964,0.028864443,2699.0,37.28227257728577,36.07843017578125,0.4648673835587971,11.463443756103516
Thu Dec 03 14:19:11 EST 2015,03-Dec-2015 14:19:11.554,-75.69908438,39.51526096,16.5,4.0,-18.399999618530273,194.4,-0.22984336,3.1794999,8.925584,-0.01486665,2736.5,38.525014996528625,35.686275482177734,0.4648673835587971,11.719542503356934
Thu Dec 03 14:19:12 EST 2015,03-Dec-2015 14:19:12.054,-75.69913965,39.51510515,17.5,4.0,-18.600000381469727,194.9,0.2681506,2.681506,9.576807,0.03314358,2771.0,38.525014996528625,34.11764907836914,0.47601473657697824,11.801145553588867
Thu Dec 03 14:19:12 EST 2015,03-Dec-2015 14:19:12.554,-75.69913965,39.51510515,17.5,4.0,-18.600000381469727,194.9,-0.076614454,4.098873,10.189722,0.13862187,2821.0,41.01049983501434,34.11764907836914,0.47601473657697824,12.317070960998535
